Trieda CK,Číslo CK,Evidenčné číslo mosta,ID mosta,Názov mosta,Investor,Rok postavenia,Zhotovitel,Zaťažovacia trieda STN,Počet otvorov,Dĺžka premostenia,Dĺžka nosnej konštrukcie,Voľná šírka mosta,Šírka medzi obrubami,Plocha nosnej konštrukcie,Plocha mosta,Stavebno-technický stav,Usek,Poc. Uzol,Konc. Uzol,Usekove stanicenie zac. objektu,Kumul. stanicenie zaciatku objektu,LongitudeE,LatitudeN,VyskaH,Dlzka DC,Druh konštrukcie,Materiál konštrukcie,Zaťažiteľnosť normálna,Zaťažiteľnost výhradná,Zaťažiteľnosť výnimočná,Spôsob stanovenia,Predmet premostenia,Smer useku,Typ useku,Ev. dlzka useku,Vlastník CK,Typ správcu CK,Správca CK,KRAJ,OKRES,Pokračovanie,Poradie
cesta I. triedy,50,324F,M131,50_324F Most cez MK v meste Košice - Sečovská cesta - ľavý,,2007.0,,,1.0,21.43,,11.75,11.75,,,Bezchybný,28164.0,3724A06502,3724A06503,17,313517.0,21.283846771,48.725322036,0.0,21.43,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Miestna komunikácia,2.0,lúč,47.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Košice III,23.0,0.0
cesta I. triedy,50,,M4324,,,1000.0,,,,,,,,,,Nezistený,294293.0,3724A14601,3724A00603,257,312922.0,21.276014255,48.724821449,0.0,999.0,,,0.0,0.0,0.0,,,2.0,medzikrižovatkový,404.0,NDS,NDS,NDS - SSUR KE,Košický kraj,Košice III,23.0,7.0
cesta I. triedy,50,325,M849,50-325 Most cez rieku Torysa pred obcou Košické Oľšany,,1954.0,,,2.0,40.12,,9.0,9.0,,,Zlý,6105.0,3724A01800,3813A00200,726,319442.0,21.336433817,48.732682754,193.44975,40.12,trámová,monolitický železobetón,26.0,64.0,157.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,1439.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Košice - okolie,24.0,11.0
cesta I. triedy,50,326,M7043,50_326 Most cez potok Trstianka za obcou Ďurďošík,,1954.0,,,1.0,10.0,,10.75,10.2,,,Uspokojivý,452632.0,3813A21600,3813A01501,94,326472.0,21.421031407,48.735356378,232.025999,10.0,dosková,monolitický železobetón,20.0,49.0,156.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,602.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Košice - okolie,24.0,19.0
cesta I. triedy,50,327,M2675,50_327 Most cez rieku Olšavu pred obcou Bidovce,,1954.0,,,2.0,25.59,,10.75,10.1,,,Zlý,452632.0,3813A21600,3813A01501,445,326823.0,21.425634511,48.736348209,232.956,25.59,dosková,monolitický železobetón,18.0,78.0,252.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,602.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Košice - okolie,24.0,19.0
cesta I. triedy,50,328,M359,50_328 most nad Svinickým potokom v obci Svinica,,1952.0,,,1.0,14.55,,9.8,9.8,,,Uspokojivý,452603.0,3813A18700,3813A18800,34,329541.0,21.456717872,48.732477904,248.892749,14.55,trámová,monolitický železobetón,32.0,74.0,196.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,391.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Košice - okolie,24.0,27.0
cesta I. triedy,50,329,M958,50_329 Most cez horský potok v obci Svinica,,1967.0,,,1.0,6.0,,13.3,11.3,,,Uspokojivý,452604.0,3813A18800,3813A18900,37,329935.0,21.461728937,48.731501719,253.775999,6.0,dosková,prefabrikovaný železobetón,30.0,84.0,265.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,366.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Košice - okolie,24.0,28.0
cesta I. triedy,50,330,M1247,50_330 Most cez potok Hradný za obcou Svinica,,1992.0,,,1.0,2.5,,11.5,10.5,,,Dobrý,452606.0,3813A19000,3813A19100,942,331866.0,21.48187096,48.739224424,279.689499,2.5,rámová,prefabrikovaný železobetón,50.0,107.0,378.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2621.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Košice - okolie,24.0,30.0
cesta I. triedy,50,331,M5284,50_331 Most cez horský potok za obcou Svinica,,1946.0,,,1.0,3.0,,12.1,,,,Dobrý,452606.0,3813A19000,3813A19100,1229,332153.0,21.4857563,48.739378227,285.898499,3.0,dosková,monolitický železobetón,50.0,130.0,420.0,odhadom,Vodný tok,0.0,medzikrižovatkový,2621.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Košice - okolie,24.0,30.0
cesta I. triedy,50,335,M3332,50_335 Most cez potok Lasčík pred obcou Dargov,,1950.0,,,1.0,3.5,,10.5,10.5,,,Bezchybný,6079.0,3813B00200,3813A08300,1479,339832.0,21.571126133,48.73517939,276.612999,3.5,dosková,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,1693.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Trebišov,24.0,38.0
cesta I. triedy,50,336,M5171,50_336 Most cez Dargovský potok v obci Dargov,,1934.0,,,1.0,4.05,,10.0,10.0,,,Dobrý,184883.0,3813A08300,3813A08400,508,340554.0,21.580497437,48.733239,261.85,4.05,dosková,monolitický železobetón,26.0,38.0,94.0,odhadom,Vodný tok,0.0,medzikrižovatkový,554.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Trebišov,24.0,39.0
cesta I. triedy,50,337,M6521,50_337 Most - podchod v obci Dargov,,1968.0,,,1.0,2.02,,10.5,9.0,,,Dobrý,182921.0,3813A08500,3813A08600,309,340959.0,21.585107883,48.731304209,258.264999,2.02,dosková,monolitický železobetón,48.0,130.0,420.0,odhadom,Miestna komunikácia,0.0,medzikrižovatkový,379.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Trebišov,24.0,41.0
cesta I. triedy,50,338,M4493,50_338 Most cez poľný jarok v obci Dargov,,1931.0,,,1.0,2.05,,13.0,9.4,,,Uspokojivý,254116.0,3813A00403,3813A08100,914,342225.0,21.601212735,48.727335066,248.395499,2.05,dosková,monolitický železobetón,20.0,31.0,77.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1382.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Trebišov,24.0,44.0
cesta I. triedy,50,342A,M4066,50_342A Most cez odpadový kanál za mestom Sečovce,,1982.0,,,1.0,10.1,,15.6,14.1,,,Uspokojivý,183133.0,3814A11400,3814A11500,307,350311.0,21.6934952,48.701368393,111.822,10.1,dosková,prefabrikovaný predpätý betón,38.0,76.0,287.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,839.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Trebišov,24.0,72.0
cesta I. triedy,50,343,M3268,50_343 Most cez Višňovský potok za obcou Hriadky,,1948.0,,,1.0,13.9,,11.0,8.25,,,Uspokojivý,183138.0,3814A11700,3814B00300,143,351627.0,21.712357858,48.698979026,109.42075,13.9,dosková,monolitický železobetón,23.0,57.0,141.0,odhadom,Vodný tok,0.0,medzikrižovatkový,2241.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Trebišov,25.0,2.0
cesta I. triedy,50,344,M2260,50_344 Most cez odvodňovací kanál Mana za obcou Hriadky,,1972.0,,,1.0,3.65,,11.5,10.5,,,Dobrý,183138.0,3814A11700,3814B00300,610,352094.0,21.718617195,48.699313159,107.284499,3.65,trámová,prefabrikovaný železobetón,36.0,82.0,387.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,2241.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Trebišov,25.0,2.0
cesta I. triedy,50,346,M2724,50_346 Most cez melioračný odpad za obcou Hriadky,,1949.0,,,1.0,8.0,,11.2,8.4,,,Uspokojivý,183138.0,3814A11700,3814B00300,999,352483.0,21.723901716,48.699590903,106.758749,8.0,dosková,monolitický železobetón,26.0,31.0,125.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,2241.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Trebišov,25.0,2.0
cesta I. triedy,50,347,M1707,50_347 Most cez Suchý potok za obcou Hriadky,,1969.0,,,1.0,3.65,,11.3,10.8,,,Uspokojivý,183138.0,3814A11700,3814B00300,1313,352797.0,21.728129878,48.699808536,106.252999,3.65,dosková,prefabrikovaný železobetón,36.0,82.0,387.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2241.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Trebišov,25.0,2.0
cesta I. triedy,50,348,M7048,50_348 Most cez kanál Gejza pred obcou Horovce,,1949.0,,,1.0,4.0,,10.5,10.5,,,Dobrý,4831.0,3814A00900,3814A13900,257,354235.0,21.747502182,48.700975862,102.540999,4.0,dosková,monolitický železobetón,26.0,58.0,142.0,odhadom,Kanál,0.0,medzikrižovatkový,285.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,4.0
cesta I. triedy,50,349,M4682,50_349 Most cez kanál Čaterňa v obci Horovce,,1930.0,,,1.0,4.2,,11.5,9.6,,,Uspokojivý,355580.0,3814A26800,3814A26900,9,355459.0,21.763946322,48.702644592,105.30425,4.2,dosková,monolitický železobetón,24.0,30.0,200.0,odhadom,Kanál,0.0,medzikrižovatkový,871.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,7.0
cesta I. triedy,50,350,M6348,50_350 Most cez rieku Ondava za obcou Horovce,,1952.0,,,5.0,156.5,,9.5,9.5,,,Uspokojivý,355581.0,3814A26900,3814A27000,6,356327.0,21.776704321,48.701956646,111.241999,156.5,trámová,monolitický železobetón,30.0,90.0,300.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,174.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,8.0
cesta I. triedy,50,351,M5595,50-351 Most cez zátopové územie pred obcou Trhovište,,1933.0,,,1.0,5.0,,11.65,9.65,,,Veľmi zlý,355582.0,3814A27000,3814A27100,520,357015.0,21.784661039,48.700504445,107.4305,5.0,trámová,oceľ -  plnostenná,21.0,56.0,220.0,odhadom,Záplavové územie,0.0,medzikrižovatkový,909.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,9.0
cesta I. triedy,50,352,M6123,50_352 Most cez kanál v obci Trhovište,,1933.0,,,1.0,5.0,,10.0,8.8,,,Dobrý,355585.0,3814A27300,3814A27400,15,358243.0,21.800798706,48.699283148,107.350999,5.0,dosková,monolitický železobetón,26.0,31.0,165.0,odhadom,Kanál,0.0,medzikrižovatkový,84.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,12.0
cesta I. triedy,50,355,M3324,50_355 Most cez potok za obcou Trhovište,,1930.0,,,1.0,4.4,,11.3,10.0,,,Veľmi zlý,354511.0,3814A16300,3814A16400,1123,361465.0,21.835260463,48.712859616,133.919999,4.4,dosková,monolitický železobetón,15.0,18.0,97.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1890.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,20.0
cesta I. triedy,50,356,M3312,50-356 Most cez potok pred obcou Pozdišovce,,1930.0,,,1.0,3.05,,11.1,8.6,,,Zlý,354511.0,3814A16300,3814A16400,1214,361556.0,21.83618945,48.713393054,133.964999,3.05,dosková,monolitický železobetón,21.0,44.0,156.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1890.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,20.0
cesta I. triedy,50,357,M982,50_357 Most cez potok Lipovec v obci Pozdišovce,,1935.0,,,1.0,7.0,,20.5,16.0,,,Dobrý,354624.0,3814A16900,3814A17000,31,363530.0,21.855625737,48.72547393,112.82825,7.0,dosková,monolitický železobetón,26.0,33.0,133.0,odhadom,Vodný tok,0.0,medzikrižovatkový,59.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,25.0
cesta I. triedy,50,358,M4399,50_358 Most cez kanál Duša za obcou Pozdišovce,,1952.0,,,3.0,48.28,,9.5,9.5,,,Veľmi dobrý,354626.0,3814A17100,3814A17200,130,364253.0,21.864805609,48.728200136,110.48225,48.28,dosková,monolitický železobetón,32.0,80.0,196.0,projektovaná,Kanál,0.0,medzikrižovatkový,192.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,27.0
cesta I. triedy,50,359,M3479,50_359 Most nad železnicou v Michalovciach,,1971.0,,,15.0,292.3,,9.25,9.25,,,Veľmi dobrý,354739.0,3814A23800,3814A23900,120,367724.0,21.90200601,48.746547716,120.160749,292.3,trámová,prefabrikovaný predpätý betón,29.0,55.0,149.0,porovnávací výpočet,Železnica,0.0,medzikrižovatkový,499.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,25.0,39.0
cesta I. triedy,50,360,M54,50_360 Most cez rieku Laborec v meste Michalovce,,1986.0,,,3.0,69.82,,11.5,11.5,,,Dobrý,355660.0,3814A31300,3814A00101,56,370512.0,21.937578994,48.74530782,113.98775,69.82,dosková,prefabrikovaný predpätý betón,35.0,101.0,327.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,142.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,26.0,2.0
cesta I. triedy,50,362,M4764,"50_362 Most cez Čečehovský odpad, Veľké Zálužice",,1980.0,,,1.0,2.44,,11.5,11.5,,,Veľmi dobrý,355566.0,3814A25900,3814A26000,1769,372968.0,21.967675957,48.754056633,110.479,2.44,rámová,prefabrikovaný železobetón,34.0,94.0,420.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,2469.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,26.0,7.0
cesta I. triedy,50,363,M1229,50-363 Most cez odpadový kanál Čierna Voda za obcou Lúčky,,1960.0,,,1.0,14.0,,10.1,9.0,,,Zlý,354533.0,3823A19300,3823A19400,493,379371.0,22.051458479,48.766329806,105.353,14.0,trámová,prefabrikovaný predpätý betón,24.0,48.0,119.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,519.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,26.0,21.0
cesta I. triedy,50,364,M4365,50_364 Most cez potok Myslina za obcou Lúčky,,1972.0,,,1.0,15.65,,11.5,10.5,,,Dobrý,354534.0,3823A19400,3823A00400,224,379621.0,22.054860177,48.766086634,105.452,15.65,dosková,prefabrikovaný predpätý betón,32.0,80.0,112.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,1502.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Michalovce,26.0,22.0
cesta I. triedy,50,365,M1012,"50_265 Most cez poľný kanál pred obcou Gajdoš, k.ú. Veľké Revištia",,1932.0,,,1.0,3.05,,7.7,,,,Dobrý,279321.0,3823A00502,3823A00600,1596,383512.0,22.107213382,48.763801958,110.9355,3.05,dosková,monolitický železobetón,26.0,30.0,172.0,odhadom,Kanál,0.0,medzikrižovatkový,2705.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,26.0,26.0
cesta I. triedy,50,366,M6643,50_366 Most cez poľný kanál pred obcou Nižná Rybnica,,1971.0,,,1.0,8.2,,9.0,8.0,,,Veľmi dobrý,2351.0,3823A00600,3823A09900,174,384795.0,22.124048706,48.760355082,114.053249,8.2,dosková,prefabrikovaný železobetón,42.0,81.0,369.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,2040.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,26.0,27.0
cesta I. triedy,50,367,M2808,50_367 Most cez potok Okna v obci Nižná Rybnica,,1971.0,,,1.0,15.6,,10.6,8.0,,,Uspokojivý,2352.0,3823A00700,3823A10000,52,386727.0,22.149190036,48.755261861,119.712,15.6,dosková,prefabrikovaný predpätý betón,20.0,62.0,208.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,191.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,26.0,29.0
cesta I. triedy,50,369,M3253,50_369 Most cez poľný kanál za obcou Nižná Rybnica,,1971.0,,,1.0,4.0,,9.0,8.0,,,Veľmi dobrý,2358.0,3823A00800,3823A11900,523,387509.0,22.15876659,48.752342675,119.808999,4.0,dosková,prefabrikovaný železobetón,32.0,77.0,391.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,942.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,26.0,31.0
cesta I. triedy,50,370,M6272,50_370 Most cez bezmenný potok pred mestom Sobrance,,1932.0,,,1.0,3.4,,8.0,6.0,,,Uspokojivý,2358.0,3823A00800,3823A11900,799,387785.0,22.162154585,48.751285255,119.630999,3.4,dosková,monolitický železobetón,13.0,22.0,125.0,odhadom,Vodný tok,0.0,medzikrižovatkový,942.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,26.0,31.0
cesta I. triedy,50,371,M7254,50_371 Most cez potok Žiarovnica pred mestom Sobrance,,1932.0,,,1.0,11.1,,8.75,7.75,,,Uspokojivý,272223.0,3823A11900,3823A12000,180,388108.0,22.166160594,48.750009358,119.850999,11.1,trámová,monolitický železobetón,18.0,45.0,110.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,1083.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,26.0,32.0
cesta I. triedy,50,373,M5610,50_373 Most cez Sobranecký potok v meste Sobrance,,1978.0,,,1.0,24.66,,17.0,13.0,,,Dobrý,282525.0,3823A00902,3823A13600,39,389382.0,22.181889924,48.745006875,119.3325,24.66,trámová,prefabrikovaný predpätý betón,35.0,101.0,407.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,172.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,26.0,39.0
cesta I. triedy,50,376,M5754,50_376 Most cez kanál za obcou Tibava,,1932.0,,,1.0,4.5,,11.7,10.0,,,Veľmi dobrý,2370.0,3823A01000,3823A16100,747,392322.0,22.211309242,48.730923491,118.936,4.5,dosková,monolitický železobetón,26.0,42.0,202.0,odhadom,Kanál,0.0,medzikrižovatkový,3122.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,27.0,1.0
cesta I. triedy,50,376A,M4576,50_376A Most cez Breznický  potok za obcou Tibava,,1932.0,,,1.0,4.45,,11.7,9.7,,,Veľmi dobrý,2370.0,3823A01000,3823A16100,1469,393044.0,22.213359951,48.72474061,117.2195,4.45,dosková,monolitický železobetón,26.0,42.0,202.0,odhadom,Vodný tok,0.0,medzikrižovatkový,3122.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,27.0,1.0
cesta I. triedy,50,377,M1189,50_377 Most cez Kruhovský potok za obcou Tibava,,1932.0,,,1.0,4.95,,11.2,9.4,,,Dobrý,2370.0,3823A01000,3823A16100,1744,393319.0,22.214883232,48.722479425,117.426999,4.95,dosková,monolitický železobetón,26.0,31.0,191.0,odhadom,Vodný tok,0.0,medzikrižovatkový,3122.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,27.0,1.0
cesta I. triedy,50,378,M4159,50_378 Most cez miestny potok v obci Orechová,,1959.0,,,1.0,6.9,,12.6,9.0,,,Dobrý,272266.0,3823A16200,3823A16300,592,395302.0,22.225266981,48.706050409,124.163499,6.9,dosková,prefabrikovaný železobetón,26.0,48.0,216.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,694.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,27.0,3.0
cesta I. triedy,50,380,M6230,50_380 Most cez potok Toroškov v obci Krčava,,1932.0,,,1.0,4.0,,10.7,8.0,,,Dobrý,3076.0,3823A01100,3823A17400,1006,398737.0,22.248239129,48.679258773,124.907,4.0,dosková,monolitický železobetón,20.0,25.0,135.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1103.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,27.0,7.0
cesta I. triedy,50,381,M4963,50_381 Most cez potok Olšava pri obci Vyšné Nemecké,,2000.0,,,1.0,25.56,,13.0,13.0,,,Dobrý,6596.0,3841A01100,3841A07500,1332,401632.0,22.257151513,48.655302725,122.62175,25.56,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,1882.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,27.0,9.0
cesta I. triedy,50,382,M2581,50_382 Most nad cestou III/050245 pri obci Vyšné Nemecké,,2000.0,,,3.0,44.42,,13.4,13.4,,,Veľmi dobrý,6596.0,3841A01100,3841A07500,1446,401746.0,22.258613111,48.654806092,124.163,44.42,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Cestná komunikácia,0.0,medzikrižovatkový,1882.0,STAT,SSC,SSC - IVSC KE,Košický kraj,Sobrance,27.0,9.0
cesta I. triedy,50,180,M7639,50_180 Most cez potok Neresnica pri obci Môťová,,1960.0,,,1.0,17.3,,12.0,9.0,,,Uspokojivý,,,,13,,19.134452217,48.56723505,286.804749,17.3,rámová,monolitický predpätý betón,34.0,80.0,157.0,porovnávací výpočet,Vodný tok,,,,NDS,NDS,NDS - SSUR ZV,Banskobystrický kraj,Zvolen,,
cesta I. triedy,51,45,M3367,51_045 Most cez rameno rieky Morava medzi obcou Hodonín a Holíč,,1957.0,,,1.0,11.3,,10.0,9.0,,,Dobrý,8011.0,3424B00100,3424B00200,199,1469.0,17.139236401,48.826363257,160.07175,11.3,trámová,prefabrikovaný predpätý betón,28.0,69.0,254.0,odhadom,Vodný tok,0.0,medzikrižovatkový,226.0,STAT,CU,CU,Trnavský kraj,Skalica,0.0,1.0
cesta I. triedy,51,50,M6357,51_50 Most cez potok Chvojnica v k.ú. obce Holíč,,1959.0,,,2.0,32.8,,11.0,9.0,,,Zlý,259608.0,3424A33100,3424A33200,20,2068.0,17.141732078,48.821118182,164.523,32.8,trámová,prefabrikovaný predpätý betón,23.0,54.0,141.0,odhadom,Záplavové územie,0.0,medzikrižovatkový,202.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Skalica,0.0,3.0
cesta I. triedy,51,62,M6701,51_062 Most nad železnicou v obci Holíč,,1973.0,,,4.0,93.0,,13.0,10.5,,,Uspokojivý,259611.0,3424A33400,3424A33500,156,2978.0,17.152163469,48.816419383,170.599749,93.0,trámová,prefabrikovaný predpätý betón,63.0,155.0,276.0,odhadom,Železnica,0.0,medzikrižovatkový,225.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Skalica,0.0,6.0
cesta I. triedy,51,64,M4549,51_064 Most cez potok Chvojnica pri obci Trnovec,,1971.0,,,1.0,15.4,,9.5,8.5,,,Uspokojivý,274519.0,3424A05003,3424A29000,427,5895.0,17.187388135,48.802971198,178.528749,15.4,dosková,prefabrikovaný predpätý betón,32.0,76.0,196.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,732.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Skalica,2.0,12.0
cesta I. triedy,51,66,M1187,51_066 Most cez Koválovský potok v obci Radošovce,,1946.0,,,1.0,7.0,,9.0,7.0,,,Dobrý,334.0,3424A01000,3424A22100,529,13571.0,17.275499149,48.771125755,217.077999,7.0,dosková,monolitický železobetón,31.0,31.0,136.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,547.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Skalica,2.0,20.0
cesta I. triedy,51,67,M7008,51_067 Most cez Chropovský výmoľ za obcou Radošovce,,1946.0,,,1.0,4.5,,9.2,7.15,,,Dobrý,259495.0,3424A21900,3424A22000,415,14637.0,17.288077474,48.766622015,221.4495,4.5,dosková,monolitický železobetón,12.0,30.0,189.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,525.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Skalica,2.0,25.0
cesta I. triedy,51,69,M254,51_69 Most cez potok Chvojnica pri obci Lopašov,,1942.0,,,1.0,15.0,,9.6,7.0,,,Zlý,331.0,3424A04300,3513B00600,343,18476.0,17.330643609,48.74866453,267.478749,15.0,trámová,monolitický železobetón,20.0,47.0,119.0,odhadom,Vodný tok,0.0,medzikrižovatkový,510.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Skalica,2.0,27.0
cesta I. triedy,51,73,M7359,51_073 Most cez Rovenský potok v k. ú. mesta Senica,,1958.0,,,1.0,4.65,,17.0,11.5,,,Dobrý,283656.0,3513A37500,3513A37600,237,26693.0,17.366635793,48.683676989,202.48325,4.65,dosková,monolitický železobetón,13.0,41.0,260.0,odhadom,Vodný tok,0.0,medzikrižovatkový,267.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Senica,3.0,1.0
cesta I. triedy,51,74,M6803,51_074 Most cez potok Vrbovčianka v meste Senica,,1958.0,,,1.0,17.05,,17.0,11.5,,,Uspokojivý,283657.0,3513A37600,3513A37700,6,26729.0,17.366717506,48.683292835,202.472999,17.05,trámová,prefabrikovaný predpätý betón,60.0,142.0,319.0,odhadom,Vodný tok,0.0,medzikrižovatkový,67.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Senica,3.0,2.0
cesta I. triedy,51,75,M4475,51_075 Most cez Surovinský potok v k.ú. mesta Senica,,1979.0,,,1.0,8.26,,11.5,,,,Dobrý,284144.0,3531A15700,3531A00701,177,30520.0,17.369316541,48.649235957,201.2725,8.26,trámová,prefabrikovaný železobetón,26.0,68.0,277.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1341.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Senica,4.0,2.0
cesta I. triedy,51,76,M7594,51_076 Most cez Mlynský potok v k.ú. mesta Senica,,1979.0,,,1.0,8.26,,11.5,,,,Dobrý,284144.0,3531A15700,3531A00701,438,30781.0,17.370727652,48.647100204,200.8465,8.26,trámová,prefabrikovaný železobetón,26.0,68.0,277.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1341.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Senica,4.0,2.0
cesta I. triedy,51,77,M6374,51_077 Most rieku Myjavu v obci Jablonica,,1957.0,,,2.0,20.9,,6.2,5.0,,,Zlý,284153.0,3531A16600,3531A16700,38,36353.0,17.419128767,48.614480901,208.14925,20.9,dosková,monolitický železobetón,21.0,47.0,169.0,odhadom,Vodný tok,0.0,medzikrižovatkový,164.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Senica,4.0,14.0
cesta I. triedy,51,81,M4552,"51_081 Most cez železničnú trať ,Tunel trate Kúty - Trnava na Bielej Hore",,1934.0,,,1.0,12.6,,8.0,,,,Bezchybný,284258.0,3531A20000,3531B00500,2152,42568.0,17.462390586,48.57240644,327.225,12.6,klenbová,kameň,50.0,60.0,100.0,odhadom,Železnica,0.0,medzikrižovatkový,3823.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Senica,4.0,29.0
cesta I. triedy,51,82,M1390,51_082 Most nad železničnou traťou pri obci Jablonica,,1981.0,,,1.0,27.46,,11.5,11.5,,,Uspokojivý,284258.0,3531A20000,3531B00500,3749,44165.0,17.458054487,48.560897753,265.20875,27.46,dosková,prefabrikovaný predpätý betón,36.0,112.0,169.0,odhadom,Železnica,0.0,medzikrižovatkový,3823.0,STAT,SSC,SSC  - IVSC BA,Trnavský kraj,Senica,4.0,29.0
