Bridge_ID,District,Latitude,Longitude,Material,Bridge_Name,Bridge_Length,Year_of_Construction,Bridge_Width,Load_Capacity,Road_Class,Type_of_Structure,Bridge_Purpose,Administrator,Road_Number,Region,num_2012,num_2013,num_2014,num_2015,num_2016,num_2017,num_2018,num_2019,num_2020,num_2021,num_2022,num_2023
M2228,Kežmarok,49.180599215,20.542087719,monolitický železobetón,533008-012 most cez miestny potok v obci Ihľany,4.65,1932.0,7.5,21.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3099,Prešov,4,4,4,4,4,4,4,4,4,5,5,5
M1706,Poprad,49.054686783,20.29338176,monolitický železobetón,Most cez rieku Poprad v meste Poprad,18.8,1953.0,16.3,23.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - PP,3080,Prešov,5,5,5,5,5,5,2,2,2,2,4,5
M2676,Poprad,49.060418667,20.287552709,prefabrikovaný predpätý betón,Most nad traťou ŽSR č.400 v meste Poprad,63.35,1991.0,13.43,35.0,cesta III. triedy,trámová,Železnica,SUC PSK - PP,3080,Prešov,2,2,2,2,2,2,2,2,4,4,4,4
M4540,Poprad,49.067599206,20.279863192,prefabrikovaný železobetón,most cez Velický potok v meste Poprad - časť Veľká,10.6,2002.0,13.85,32.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - PP,3080,Prešov,1,1,1,1,1,1,1,1,3,3,3,3
M486,Poprad,49.075926214,20.286044612,iný materiál,most nad diaľnicou D1 Mengusovce - Jánovce,57.2,2007.0,7.5,32.0,cesta III. triedy,iná,Cestná komunikácia,SUC PSK - PP,3080,Prešov,1,1,1,1,1,1,1,1,1,3,3,3
M4416,Poprad,49.08120361,20.283928198,prefabrikovaný železobetón,Most cez Červený potok za mestom Poprad,7.85,1975.0,8.8,31.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3080,Prešov,3,3,3,3,3,3,3,6,6,6,6,6
M1680,Poprad,49.089236048,20.286586604,monolitický železobetón,most cez mlynský náhon  v obci Veľký Slavkov,3.2,1955.0,10.4,26.0,cesta III. triedy,dosková,Kanál,SUC PSK - PP,3080,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M5183,Poprad,49.066718204,20.267423789,prefabrikovaný predpätý betón,most cez Velický potok v meste Poprad - časť Veľká pri D1,9.0,1970.0,7.5,26.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3082,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M4775,Poprad,49.070100668,20.256305566,monolitický železobetón,most cez potok Nova voda za  mestom Poprad,3.3,1942.0,8.6,26.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3082,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M2855,Poprad,49.063993623,20.246515409,Nezistený,Pracovný názov: 534005_264 Most nad D1 pred Popradom,Nezistený,1000.0,Nezistený,0.0,cesta III. triedy,Nezistený,Nezistený,SUC PSK - PP,3082,Prešov,0,0,0,0,0,0,0,2,2,2,2,2
M725,Spišská Nová Ves,48.9334845,20.750540385,monolitický železobetón,Most cez potok Peklisko - Olcnava,4.2,1940.0,5.0,12.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3241,Prešov,4,4,4,4,4,4,5,5,5,5,5,5
M5018,Spišská Nová Ves,48.927717534,20.748303226,oceľ -  plnostenná,Most cez rieku Hornád pred obcou Olcnava,35.33,1960.0,6.586,32.0,cesta III. triedy,trámová,Vodný tok,SC KSK - SNV,3241,Prešov,5,1,1,1,1,1,1,4,4,4,4,4
M6471,Spišská Nová Ves,48.926344644,20.718015272,prefabrikovaný predpätý betón,Most cez rieku Hornád za obcou Vítkovce,37.55,1966.0,9.0,20.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3243,Prešov,4,4,4,2,2,2,3,3,3,3,4,4
M1738,Spišská Nová Ves,48.9249059,20.708990109,monolitický železobetón,Most cez potok Zlatník - Chrasť nad Hornádom,4.4,1956.0,7.0,15.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3243,Prešov,4,4,4,4,4,4,4,4,4,4,4,5
M1061,Spišská Nová Ves,48.926113724,20.697359954,prefabrikovaný predpätý betón,Most cez rieku Hornád - Chrasť nad Hornádom,34.88,1991.0,8.4,48.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3243,Prešov,3,3,3,3,3,3,5,5,5,5,5,5
M4394,Spišská Nová Ves,48.938770102,20.58434259,prefabrikovaný predpätý betón,Most cez potok Brúsnik za mestom Spišská Nová Ves,13.25,2000.0,9.7,32.0,cesta III. triedy,trámová,Vodný tok,SC KSK - SNV,3244,Prešov,1,1,1,1,1,1,1,3,3,3,3,4
M3500,Spišská Nová Ves,48.913047562,20.633222172,prefabrikovaný predpätý betón,Most cez rieku Hornád v obci Markušovce,39.66,1992.0,13.5,48.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3244,Prešov,2,2,2,2,2,2,2,4,4,4,4,5
M873,Spišská Nová Ves,48.90818,20.6444,prefabrikovaný predpätý betón,Most cez Teplický potok za obcou Markušovce,8.55,2022.0,10.35,32.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3244,Prešov,3,3,3,3,3,3,3,6,6,6,6,1
M3639,Spišská Nová Ves,48.907608202,20.650279075,monolitický železobetón,Most cez potok Bandt za obcou Markušovce,6.0,1934.0,9.2,10.0,cesta III. triedy,trámová,Vodný tok,SC KSK - SNV,3244,Prešov,4,4,4,4,4,4,4,4,4,4,4,6
M3871,Spišská Nová Ves,48.888935603,20.676795156,prefabrikovaný železobetón,Most cez Rudňanský potok - Rudňany,7.95,1963.0,9.05,40.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3244,Prešov,4,4,4,4,4,4,4,4,4,4,4,6
M3429,Spišská Nová Ves,48.883368773,20.678954922,prefabrikovaný železobetón,Most cez Rudňanský potok za obcou Rudňany,4.0,1963.0,8.8,33.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3244,Prešov,4,4,4,4,4,4,4,4,4,4,4,6
M4896,Spišská Nová Ves,48.948903142,20.620982158,monolitický železobetón,Most cez potok Odorica pred obcou Danišovce,4.0,1954.0,5.6,25.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3247,Prešov,4,4,4,4,4,4,4,5,5,5,5,6
M3729,Spišská Nová Ves,48.935147451,20.573062487,prefabrikovaný predpätý betón,Most cez rieku Hornád - Spišská Nová Ves,21.0,1968.0,13.0,20.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3248,Prešov,4,4,4,4,4,4,4,4,4,4,4,4
M3575,Spišská Nová Ves,48.932118641,20.577358842,prefabrikovaný železobetón,Most cez Taubnický potok - SNV,3.1,1985.0,9.4,26.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3248,Prešov,2,2,2,2,2,2,2,2,2,2,2,6
M7088,Spišská Nová Ves,48.916990741,20.582878735,monolitický železobetón,Most cez potok Brusnik pred obcou Teplička,7.5,1952.0,5.0,20.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3248,Prešov,4,4,4,4,4,4,4,5,5,5,5,6
M669,Spišská Nová Ves,48.972527882,20.479667951,prefabrikovaný železobetón,Most cez Štvrtocký potok pred obcou Spišské Tomášovce,7.1,1964.0,7.5,46.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3250,Prešov,3,3,3,3,3,3,3,4,4,4,4,5
M7358,Spišská Nová Ves,48.971648985,20.477464517,monolitický železobetón,Most cez potok Brusnik pred obcou Spišské Tomášovce,7.3,1958.0,7.5,24.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3250,Prešov,2,2,2,2,2,2,2,4,4,4,6,6
M5356,Spišská Nová Ves,48.98511012,20.475895071,kameň,Most cez Štvrtocký potok pred obcou Letanovce,5.5,1900.0,5.7,7.0,cesta III. triedy,klenbová,Vodný tok,SC KSK - SNV,3226,Prešov,4,4,4,4,4,4,4,4,4,4,3,3
M7707,Spišská Nová Ves,48.984690633,20.473494711,kameň,Most cez miestny potok - Letanovce,6.6,1900.0,5.0,7.0,cesta III. triedy,klenbová,Vodný tok,SC KSK - SNV,3226,Prešov,4,4,4,4,4,4,4,5,5,5,1,1
M1914,Levoča,49.000181937,20.457997894,monolitický železobetón,Most cez Štvrtocký potok v obci Spišský Štvrtok,5.7,1953.0,8.5,18.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3227,Prešov,3,3,3,3,3,3,3,3,4,5,5,5
M6439,Levoča,48.995092689,20.447998427,monolitický železobetón,536014_002 Most cez potok Sihoť za obcou Spišský Štvrtok,3.0,1949.0,6.4,26.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3227,Prešov,3,3,3,3,3,3,3,3,4,5,5,5
M6938,Spišská Nová Ves,48.975852066,20.409029838,monolitický železobetón,Most cez Vydriensky potok - Hrabušice,4.4,1959.0,11.8,26.0,cesta III. triedy,dosková,Vodný tok,SC KSK - SNV,3227,Prešov,3,3,3,3,3,3,3,4,4,4,4,5
M44,Spišská Nová Ves,48.970419688,20.397339926,prefabrikovaný predpätý betón,Most cez rieku Hornád za obcou Hrabušice,13.0,1969.0,9.0,24.0,cesta III. triedy,trámová,Vodný tok,SC KSK - SNV,3227,Prešov,4,4,4,4,4,4,4,5,6,6,6,6
M98,Poprad,48.919698644,20.298421409,monolitický železobetón,"Most cez horský potok Veľká Biela voda za obcou Hrabušice , Slovenský raj-Kopanec",5.0,1930.0,6.15,12.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - PP,3227,Prešov,3,3,3,3,3,3,3,4,4,4,4,4
M286,Rožňava,48.885476176,20.313739171,prefabrikovaný predpätý betón,Most cez rieku Hnilec v Stratenskej doline,18.0,1966.0,7.5,18.0,cesta III. triedy,trámová,Vodný tok,SC KSK - RV,3227,Košice,5,5,5,5,5,3,3,3,3,3,3,4
M5679,Spišská Nová Ves,48.917524741,20.626388169,monolitický železobetón,Most cez miestny potok - Markušovce,10.0,1933.0,5.6,10.0,cesta III. triedy,trámová,Vodný tok,SC KSK - SNV,3253,Prešov,4,4,4,2,2,2,2,3,3,3,3,4
M5867,Kežmarok,49.115375133,20.488555632,monolitický železobetón,536019-002 most cez potok Ľubický pred obcou Ľubica,13.05,1948.0,9.0,11.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3100,Prešov,5,5,5,2,2,2,2,2,2,2,2,4
M6518,Liptovský Mikuláš,49.048057563,19.748684554,monolitický železobetón,2358-1 Most cez potok Dovalovec v k.ú. obce Dovalovo  /MO 537001-1/,8.1,1951.0,7.3,20.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2358,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M1188,Liptovský Mikuláš,49.101419275,19.810294309,prefabrikovaný predpätý betón,2358-2 Most cez rieku Belá v k.ú. obce Liptovská Kokava /MO 537001-2/,13.74,1999.0,8.0,32.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - LIP,2358,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M4711,Liptovský Mikuláš,49.10244,19.81017,oceľ -  priehradová,2358-3 Most cez rieku Belá za obcou Liptovská Kokava /MO 537001-3/,65.0,1992.0,4.5,11.0,cesta III. triedy,priehradová,Vodný tok,SC ŽSK - LIP,2358,Žilina,2,2,3,3,3,3,3,3,3,3,6,6
M1366,Liptovský Mikuláš,49.056817512,19.732561475,prefabrikovaný predpätý betón,2359-1 Most ponad D1 pred obcou Jamník  /MO 537001-1/,54.98,1981.0,12.8,20.0,cesta III. triedy,trámová,Cestná komunikácia,SC ŽSK - LIP,2359,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M2189,Liptovský Mikuláš,49.058447281,19.730413102,monolitický železobetón,2359-2 Most cez močiar  v. k.ú. Liptovský Peter /MO 537001-2/,2.5,1940.0,7.4,13.0,cesta III. triedy,dosková,Vodná nádrž,SC ŽSK - LIP,2359,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M6388,Liptovský Mikuláš,49.067727772,19.717786821,monolitický železobetón,2359-3 Most cez zaplavované územie v.k.ú. Jamník /MO 537002-3,3.0,1940.0,6.4,13.0,cesta III. triedy,dosková,Záplavové územie,SC ŽSK - LIP,2359,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2462,Liptovský Mikuláš,49.070978977,19.712043564,monolitický železobetón,2359-4 Most cez potok Jamníček v obci Jamník /MO 537002-4/,4.0,1941.0,6.3,9.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - LIP,2359,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M7733,Liptovský Mikuláš,49.075091662,19.767238745,monolitický železobetón,2360-1 Most cez potok Brezinka v k.ú. obce Vavrišovo /MO 537005-1/,2.8,1945.0,5.8,10.0,cesta III. triedy,dosková,Iná prekážka,SC ŽSK - LIP,2360,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M7641,Liptovský Mikuláš,49.095089598,19.796780296,monolitický železobetón,2361-1 Most cez potok Pribylina v obci Pribylina  /MO 537009-1/,2.2,1933.0,6.0,11.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2361,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M4579,Kežmarok,49.126563741,20.331578476,prefabrikovaný železobetón,540001_002 Most cez potok pred obcou Stará Lesná,5.0,1964.0,8.0,35.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3102,Prešov,3,3,3,3,3,3,3,3,4,5,5,5
M2962,Kežmarok,49.18554,20.46851,monolitický železobetón,541001-001 most cez miestny potok za Spišskou Belou,4.5,1958.0,6.7,26.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3103,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M1124,Kežmarok,49.18539,20.47461,monolitický železobetón,541001-003 most za obcou Spišská Belá,3.0,1950.0,6.1,13.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3103,Prešov,4,4,4,4,4,4,4,4,4,4,4,4
M1071,Kežmarok,49.1839,20.47756,monolitický železobetón,541001-004 most cez rieku Poprad pred obcou Krížová Ves,52.3,1936.0,5.4,24.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - PP,3103,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M724,Kežmarok,49.18524,20.47916,oceľ -  plnostenná,541001-005 most cez bezmenný potok pred obcou Krížová Ves,3.06,1980.0,7.5,35.0,cesta III. triedy,klenbová,Vodný tok,SUC PSK - PP,3103,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M5078,Kežmarok,49.22368,20.47913,monolitický železobetón,541004-001 most cez Slovenský potok za obcou Bušovce,7.1,1947.0,5.8,20.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3105,Prešov,4,4,4,4,4,4,4,4,4,5,5,5
M2444,Kežmarok,49.2417,20.47822,prefabrikovaný predpätý betón,541005-001 most cez potok Vojňanka v obci Podhorany,10.4,1962.0,8.5,30.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - PP,3106,Prešov,3,3,3,3,3,3,3,3,3,4,4,4
M1897,Kežmarok,49.24943,20.43865,prefabrikovaný železobetón,541005-002 most cez potok Vojňanka v obci Vojňany,5.3,1965.0,8.0,36.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - PP,3106,Prešov,3,3,3,3,3,3,3,3,3,4,4,4
M3858,Kežmarok,49.252937245,20.499932588,monolitický prostý betón,541006-001 most cez bezmenný potok pred obcou Toporec,3.7,1936.0,6.5,18.0,cesta III. triedy,klenbová,Vodný tok,SUC PSK - SL,3107,Prešov,3,3,3,3,3,3,3,3,3,4,4,4
M5371,Kežmarok,49.269062587,20.487900824,prefabrikovaný predpätý betón,541006-002 most cez Toporecký potok za obcou Toporec,11.3,1960.0,8.5,24.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - SL,3107,Prešov,4,4,4,4,4,4,4,4,4,5,5,5
M2945,Kežmarok,49.28115106,20.470035006,monolitický železobetón,Most cez Toporský potok pred osadou Pustovec,4.2,1975.0,7.5,21.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3107,Prešov,4,4,4,4,4,4,4,4,4,4,5,5
M5783,Stará Ľubovňa,49.331937581,20.437049998,prefabrikovaný železobetón,541006-007 most cez miestny potok Veľká Lesná,6.9,1963.0,6.0,8.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3107,Prešov,7,7,7,7,2,2,2,2,3,3,3,3
M4735,Stará Ľubovňa,49.335326717,20.437513849,prefabrikovaný predpätý betón,Most cez potok Veľká Lesná v obci Veľká Lesná,8.1,1974.0,7.5,20.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3107,Prešov,4,4,4,4,4,4,4,4,4,4,5,5
M2666,Stará Ľubovňa,49.345057513,20.441122806,prefabrikovaný predpätý betón,Most cez potok Veľká Lesná v obci Veľká Lesná,17.8,1974.0,8.1,21.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3107,Prešov,4,4,4,4,4,4,4,4,4,4,5,5
M3051,Stará Ľubovňa,49.360552338,20.446383236,prefabrikovaný predpätý betón,Most cez potok Veľká Lesná v obci Haligovce,9.6,1967.0,9.75,26.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3107,Prešov,3,3,3,3,3,3,3,3,3,3,5,5
M843,Stará Ľubovňa,49.372275899,20.4478966,prefabrikovaný železobetón,Most cez potok Veľká Lesná v obci Haligovce,8.0,1964.0,9.0,36.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3107,Prešov,3,3,3,3,3,3,3,3,3,3,5,5
M1147,Stará Ľubovňa,49.25604161,20.537172899,prefabrikovaný predpätý betón,Most cez rieku Poprad za mestom Podolínec,45.5,1954.0,7.2,14.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - SL,3123,Prešov,6,6,7,7,7,7,7,2,2,2,2,4
M2770,Stará Ľubovňa,49.24982394,20.569064218,prefabrikovaný železobetón,Most cez potok Lomnický v obci Lomnička,8.0,1961.0,9.0,19.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3123,Prešov,4,4,4,4,4,4,4,4,4,4,5,5
M1306,Stará Ľubovňa,49.301984072,20.62572602,prefabrikovaný predpätý betón,Most cez rieku Poprad v obci Hniezdne,57.55,1972.0,9.0,26.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3126,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M4931,Stará Ľubovňa,49.416655553,20.723039782,prefabrikovaný predpätý betón,Most cez potok Hraničná pred obcou Kače,15.4,1970.0,7.5,21.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3127,Prešov,4,4,4,4,4,4,4,4,4,4,4,5
M956,Stará Ľubovňa,49.334308382,20.65740641,prefabrikovaný predpätý betón,Most cez potok Malý Lipník v obci Jarabina,8.15,1997.0,9.25,32.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - SL,3128,Prešov,1,1,1,1,1,1,1,1,3,3,3,3
M3934,Stará Ľubovňa,49.363961153,20.621299468,prefabrikovaný železobetón,Most cez potok Veľký Lipník v obci Litmanová,8.0,1964.0,7.5,20.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3128,Prešov,4,4,4,4,4,4,4,4,4,4,4,4
M1580,Stará Ľubovňa,49.367781868,20.620177729,prefabrikovaný železobetón,Most cez bezmenný potok v obci Litmanová,2.75,1966.0,7.5,26.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3128,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M1901,Stará Ľubovňa,49.356474425,20.688066835,prefabrikovaný železobetón,Most cez potok Hraničná pred obcou Kremná,6.2,1963.0,6.0,19.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3129,Prešov,6,6,6,6,6,6,6,6,6,2,2,2
M4927,Stará Ľubovňa,49.355977805,20.693508965,prefabrikovaný predpätý betón,Most cez potok Hraničná v obci Kremná,9.9,1975.0,6.1,26.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3129,Prešov,3,3,3,3,3,3,3,3,3,3,5,5
M4411,Kežmarok,49.312547144,20.365790834,prefabrikovaný predpätý betón,542001-001 most cez potok Rieka pred obcou Jezersko,15.9,1991.0,8.0,48.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3108,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M6367,Kežmarok,49.303713284,20.351803343,monolitický prostý betón,Most cez potok z Jezerského jazera v obci Jezersko,6.0,1953.0,5.8,21.0,cesta III. triedy,klenbová,Vodný tok,SUC PSK - SL,3108,Prešov,3,3,3,3,3,3,3,3,5,5,5,6
M3977,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,5,5,5,5,5,5,5,5,0,0,0,0
M947,Kežmarok,49.30058,20.34271,monolitický železobetón,Most cez Jezerský potok v obci Jezersko,9.9,1972.0,6.5,33.0,cesta III. triedy,rámová,Kanál,SUC PSK - SL,3108,Prešov,5,5,5,5,5,5,5,5,5,5,5,1
M3279,Kežmarok,49.299804521,20.338922199,oceľ -  priehradová,Most cez Dedinský potok v obci Jezersko,12.3,1972.0,4.35,14.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - SL,3108,Prešov,6,6,6,6,6,6,6,6,6,6,6,6
M412,Kežmarok,49.298668816,20.334109652,prefabrikovaný železobetón,542001-007 most cez potok Závrch v obci Jezersko,5.25,1978.0,5.75,27.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3108,Prešov,4,4,4,4,4,4,4,4,6,6,6,6
M2609,Kežmarok,49.298019699,20.332570272,prefabrikovaný železobetón,542001-008 most cez potok Závrch v obci Jezersko,6.0,1978.0,5.9,27.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3108,Prešov,3,3,3,3,3,3,3,3,5,5,5,5
M1539,Kežmarok,49.335739468,20.322271549,monolitický železobetón,Most cez potok Limer za obcou Spišské Hanušovce,2.2,1947.0,8.5,32.0,cesta III. triedy,klenbová,Vodný tok,SUC PSK - SL,3109,Prešov,2,2,2,2,2,2,2,2,2,2,4,4
M5357,Kežmarok,49.342633486,20.285248271,monolitický železobetón,Most cez Osturniansky potok pred obcou Osturňa,12.0,1947.0,6.5,28.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3109,Prešov,3,3,3,3,3,3,3,3,3,3,5,5
M7525,Kežmarok,49.342750737,20.285028839,monolitický železobetón,542002-003 most cez náhon pred obcou Osturňa,2.5,1956.0,6.5,20.0,cesta III. triedy,dosková,Kanál,SUC PSK - SL,3109,Prešov,3,3,3,3,3,3,3,3,5,5,5,5
M4442,Kežmarok,49.335040779,20.273104845,prefabrikovaný predpätý betón,542002-004 most cez potok Osturňanský pred obcou Osturňa,13.75,1978.0,8.1,48.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3109,Prešov,3,3,3,3,3,3,3,3,4,4,4,4
M5547,Kežmarok,49.333961733,20.268218348,monolitický prostý betón,542002-005 most cez miestny potok v obci Osturňa,2.2,1953.0,7.75,28.0,cesta III. triedy,klenbová,Vodný tok,SUC PSK - SL,3109,Prešov,3,3,3,3,3,3,3,3,5,5,5,5
M6144,Kežmarok,49.33765,20.24918,monolitický železobetón,Most cez Krulovský potok obci Osturňa,6.35,1977.0,7.5,32.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3109,Prešov,5,5,5,5,5,5,5,5,6,6,6,1
M6912,Kežmarok,49.331650903,20.228639564,prefabrikovaný predpätý betón,Most cez Osturňanský potok v obci Osturňa,8.45,1991.0,9.0,48.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3109,Prešov,3,3,3,3,3,3,3,3,3,3,5,5
M6303,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,5,5,5,5,0,0,0,0,0,0,0,0
M2510,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,5,5,5,5,0,0,0,0,0,0,0,0
M1143,Kežmarok,49.327773499,20.219553465,prefabrikovaný predpätý betón,Most cez Osturňanský potok v obci Osturňa,9.5,1975.0,6.0,21.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3109,Prešov,4,4,4,4,4,4,4,4,4,4,5,5
M4222,Kežmarok,49.328111843,20.218262789,prefabrikovaný železobetón,Most cez Osturniansky potok v obci Osturňa,7.0,1975.0,5.8,30.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3109,Prešov,4,4,4,4,4,4,4,4,4,4,5,5
M3410,Kežmarok,49.328222762,20.213223526,prefabrikovaný železobetón,Most cez Osturniansky potok v obci Osturňa,7.51,1978.0,6.8,23.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3109,Prešov,4,4,4,4,4,4,4,4,4,4,5,5
M5394,Kežmarok,49.330689597,20.20901661,prefabrikovaný železobetón,Most cez miestny potok v obci Osturňa,7.0,1979.0,6.8,50.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3109,Prešov,3,3,3,3,3,3,3,3,3,3,5,5
M4415,Kežmarok,49.334225075,20.301413019,oceľ -  plnostenná,Most cez Frankovský potok za obcou Veľká Franková,8.1,1951.0,6.8,10.0,cesta III. triedy,trámová,Vodný tok,SUC PSK - SL,3110,Prešov,6,6,6,6,6,6,6,6,6,6,6,7
M4451,Kežmarok,49.327398693,20.305073227,prefabrikovaný predpätý betón,Most cez Frankovský potok za obcou Veľká Franková,13.1,1981.0,9.5,48.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3110,Prešov,3,3,3,3,3,3,3,3,3,3,4,4
M3418,Kežmarok,49.323101246,20.305879059,kameň,Most cez Mostkový potok pred obcou Malá Franková,2.3,1956.0,6.5,14.0,cesta III. triedy,klenbová,Vodný tok,SUC PSK - SL,3110,Prešov,4,4,4,4,4,4,4,4,4,4,4,4
M5217,Kežmarok,49.318928527,20.304664962,prefabrikovaný železobetón,Most cez Frankovský potok v obci Malá Franková,7.5,1975.0,7.5,50.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3110,Prešov,3,3,3,3,3,3,3,3,3,3,5,5
M1658,Kežmarok,49.311421096,20.301201667,prefabrikovaný železobetón,Most cez Frankovský potok v obci Malá Franková,4.95,1975.0,5.4,37.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3110,Prešov,3,3,3,3,3,3,3,3,3,3,6,6
M6974,Kežmarok,49.309745885,20.29923777,prefabrikovaný železobetón,Most cez Frankovský potok v obci Malá Franková,5.7,1975.0,5.0,27.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3110,Prešov,4,4,4,4,4,4,4,4,4,4,5,5
M1500,Kežmarok,49.3088876,20.298501135,prefabrikovaný železobetón,Most cez Frankovský potok v obci Malá Franková,5.5,1976.0,5.0,30.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3110,Prešov,4,4,4,4,4,4,4,4,4,4,4,4
M4283,Kežmarok,49.308292346,20.29785209,prefabrikovaný železobetón,Most cez Frankovský potok v obci Malá Franková,5.55,1979.0,5.0,26.0,cesta III. triedy,dosková,Vodný tok,SUC PSK - SL,3110,Prešov,4,4,4,4,4,4,5,5,5,5,5,5
