Time,P_4_pv0,P_4_pv1,P_4_pv3,P_8_pv0,P_8_pv1,P_8_pv3,P_26_pv0,P_26_pv1,P_26_pv3,P_2_pv0,P_2_pv1,P_2_pv3
2025-02-15 00:00:00+00:00,3226.48999,312.87474825,-5.273082614,2450.644348,237.683818825,-5.09404015525,3414.67614775,331.21627045,-5.021250605500001,3359.489563,325.96603392500003,-4.69907164575
2025-02-15 01:00:00+00:00,3292.064453,319.03663635,-5.8678554295000005,2518.1311035,244.09111024999999,-5.64509046075,3498.159729,339.09906005000005,-5.613092422499999,3436.77612325,333.253875725,-5.3080118894999995
2025-02-15 02:00:00+00:00,3275.446695666667,317.28930663333335,-6.284969806666666,2504.853841,242.70694476666668,-6.040709972333333,3462.6917316666663,335.5198059,-6.019540786666667,3421.875325333333,331.6719970666666,-5.707539558666667
2025-02-15 03:00:00+00:00,3326.146321666667,322.07704673333336,-6.655267715666667,2552.5657553333335,247.2236328,-6.442598819666666,3526.0577799999996,341.52900189999997,-6.391467094333333,3473.0037436666667,336.4801940666667,-6.130923271
2025-02-15 04:00:00+00:00,3274.1726075,316.863700875,-7.205667019,2496.73376475,241.693553925,-6.9369809625,3460.5825195,335.00456235,-6.91670739625,3405.8045045,329.79206085,-6.64973115925
2025-02-16 00:00:00+00:00,3336.9375,322.55756633333334,-8.345546722333333,2559.5117186666666,247.8050893,-6.800195217,3533.4554040000003,341.5526428,-8.345546722333333,3477.2381186666667,336.77782186666667,-6.453346252333333
2025-02-16 01:00:00+00:00,3368.197571,325.59417725000003,-8.300684214,2589.7539672499997,250.68083570000002,-7.00170993775,3572.7283325,345.381668075,-8.255984783499999,3515.5802005,340.372657775,-6.79042482375
2025-02-16 02:00:00+00:00,3237.497558333333,312.8912760333333,-8.514900207333334,2460.9414873333335,238.1599172,-7.212180614666667,3418.9134926666666,330.4162801,-8.54095459,3362.1591796666667,325.4666544666666,-6.945122877666667
2025-02-16 03:00:00+00:00,3358.5716960000004,324.4647115,-8.893991470666666,2580.947591,249.66594443333335,-7.630027771000001,3556.0769043333335,343.55514523333335,-8.866634369,3501.638753333333,338.79402666666664,-7.440156459666667
2025-02-16 04:00:00+00:00,3284.9637860000003,317.28296916666665,-9.108614603666666,2508.6106773333336,242.6272176,-7.791890621,3481.348877,336.24139403333334,-9.135971705000001,3425.8732096666668,331.4216207,-7.563914776
2025-02-17 00:00:00+00:00,3333.7022095,321.90895845,-9.35515403725,2553.61065675,247.020488725,-7.654860854,3533.283386,341.086357125,-9.6238398555,3474.5617065,336.120803825,-7.596482754
2025-02-17 01:00:00+00:00,3392.68023675,327.61221312500004,-9.330728054,2615.6328734999997,253.042137175,-7.553493023,3598.1129152500002,347.358352675,-9.5854911805,3538.82690425,342.32650755,-7.6277480125
2025-02-17 02:00:00+00:00,3214.9576415,310.408370975,-9.4614071845,2440.85034175,236.07707215,-7.7650220395,3394.87982175,327.69934845,-9.69980478275,3343.2628175,323.34133149999997,-7.82755255675
2025-02-17 03:00:00+00:00,3398.9487303333335,328.25111896666664,-9.229116121999999,2618.2010093333333,253.24713643333334,-7.723497867666667,3596.830647666667,347.2695922666667,-9.485425949000001,3535.0559893333334,341.9399821,-7.687021732000001
2025-02-17 04:00:00+00:00,3415.026245,329.897651675,-8.9570105075,2636.44311525,255.0732498,-7.47752821425,3622.00158675,349.82772827499997,-9.13483166675,3561.44195575,344.59732055,-7.3949683905
2025-02-18 00:00:00+00:00,3380.29870625,327.39901735,-6.424035072,2603.6381225,252.39266205,-5.5925745965,3576.510681,346.46284485,-6.25696134575,3520.8583375,341.470596325,-5.129457950500001
2025-02-18 01:00:00+00:00,3385.0843099999997,327.8382059666667,-6.496010303333333,2608.2825523333336,252.81860856666665,-5.685719013,3579.410970333333,346.70419310000005,-6.370623588333333,3522.8122559999997,341.6161193666667,-5.253867626
2025-02-18 02:00:00+00:00,3387.5303955,328.04202269999996,-6.592574358,2611.709717,253.12262725,-5.788959503,3586.4384765,347.3647156,-6.424035072,3530.8217775,342.34155275,-5.398143768
2025-02-18 03:00:00+00:00,3385.4921265000003,327.8357086,-6.61944294,2607.6241455,252.694755575,-5.91499757775,3585.2620850000003,347.201484675,-6.56130909925,3528.50085425,342.053459175,-5.575720668
2025-02-18 04:00:00+00:00,3346.6674195,324.029075625,-6.7591595645,2567.79229725,248.800678275,-6.0493404865,3537.447876,342.543243375,-6.64386892325,3477.83471675,337.089141825,-5.7264289855
2025-02-19 00:00:00+00:00,3279.656575333333,316.55813596666667,-9.762905120666668,2502.6932783333336,241.9014994,-8.410682677999999,3467.8416340000003,334.6731058666667,-9.908809660333334,3408.561849,329.5283915333334,-8.212017854
2025-02-19 01:00:00+00:00,3165.630534,305.36548866666664,-10.354339600000001,2387.8920086666667,230.69596860000001,-8.866634369,3340.9247233333335,322.1888733,-10.612929346666666,3283.073160666667,317.20895383333334,-8.780654906999999
2025-02-19 02:00:00+00:00,3150.3730469999996,303.78763836666667,-10.690441133333332,2375.506185,229.37079873333334,-9.428431828666668,3319.2111813333336,319.9825439333333,-10.989415166666666,3268.3070476666667,315.60909016666665,-9.312164306666666
2025-02-19 03:00:00+00:00,3286.2486163333338,316.7295532,-11.178960803333334,2507.266357666667,241.84821573333332,-10.39732933,3478.220784333333,335.08479816666664,-11.602344513333334,3419.81543,329.8928019333333,-10.325028416666667
2025-02-19 04:00:00+00:00,3297.3426515,317.65719605,-11.614068985,2518.0406494999997,242.92546844999998,-10.24572563,3493.0235595,336.41116335000004,-11.89545631,3433.46521,331.19100949999995,-10.38104534
2025-02-20 00:00:00+00:00,3249.5010985,313.50798035,-10.189545635,2474.721802,239.24362945000001,-8.2315587995,3421.847168,329.98435975,-10.634587289999999,3361.611328,325.12078855000004,-7.815339804
2025-02-20 01:00:00+00:00,3378.0292965,325.8860016,-10.255984305,2600.116699,251.29199979999999,-8.508060932,3571.5083004999997,344.3615112,-10.790424819999998,3513.3050535,339.61730955,-8.3136301045
2025-02-20 02:00:00+00:00,3299.888916,318.30711365,-10.37982416,2523.2730105,243.79089355,-8.806790828499999,3483.49969475,335.8232956,-10.94284296,3426.00823975,331.096138025,-8.55349326125
2025-02-20 03:00:00+00:00,3292.2156985,317.4467087,-10.7474350925,2516.0391234999997,243.024768825,-9.075476408250001,3477.8519285,335.144744875,-11.3312160975,3420.01385475,330.358268725,-9.01807546625
2025-02-20 04:00:00+00:00,3223.8666176666666,310.83186846666666,-10.82299296,2448.4992676666666,236.38576253333335,-9.553818702333333,3395.5412596666665,327.17168169999997,-11.452531496666666,3338.033203333334,322.3028564333333,-9.428757667666666
2025-02-21 00:00:00+00:00,3208.505371,310.12789914999996,-8.389350891,2428.546631,234.99219515,-7.352222919,3370.5378419999997,325.65263365,-8.797264576,3312.5932615,320.66505435,-6.951636553
2025-02-21 01:00:00+00:00,3256.401937,314.582489,-8.931770324666667,2482.3315433333332,240.015213,-8.085002740333332,3430.0908203333333,331.2357482666667,-9.302068074333333,3378.4436036666666,326.8207397333333,-7.602344989666666
2025-02-21 02:00:00+00:00,3254.067322,314.171905525,-9.501709938000001,2477.66540525,239.39878082500002,-8.7547633645,3428.8498535,330.906898475,-9.9118223175,3373.606079,326.05390165,-8.489497185
2025-02-21 03:00:00+00:00,3235.4329426666663,312.2598165,-9.849861462666667,2454.912679333333,237.07838436666665,-9.242794672333334,3403.834554333333,328.3580627333333,-10.306790353333334,3341.634196333333,322.7877909666667,-9.016447067333333
2025-02-21 04:00:00+00:00,3363.4333496666663,324.56586706666667,-9.994789123333334,2585.931152333333,249.6770426666667,-9.452857971,3568.9006346666665,344.27897133333335,-10.319166183333332,3508.738851,338.8887329,-9.133691787666667
2025-02-22 00:00:00+00:00,3305.5297855,320.71237185,-4.7552516465,2529.1691895,245.51226805,-4.2618465425,3479.3361815,337.6045685,-4.6731801035,3423.1037595,332.4004364,-3.941866159
2025-02-22 01:00:00+00:00,3274.66015625,317.4234085,-5.6424036025,2498.841797,242.328453075,-5.21470451375,3449.97015375,334.42442325,-5.61944317825,3392.3688965,329.081687925,-4.91304337975
2025-02-22 02:00:00+00:00,3302.156128,319.92818450000004,-6.12872493275,2525.75640875,244.80622102499999,-5.740107536,3481.1432495,337.271034225,-6.1257938145,3422.68371575,331.837486275,-5.45359075075
2025-02-22 03:00:00+00:00,3329.4704102000005,322.38018188,-6.7112846374,2552.7946778,247.25655822,-6.4001953126,3514.8839842,340.32633058,-6.730630016399999,3457.359619,334.97937012,-6.0879335404
2025-02-22 04:00:00+00:00,3355.6293335,324.79209135,-7.071079849749999,2577.72955325,249.5936012,-6.7007814645,3545.11328125,343.122970575,-7.095261573749999,3489.063843,337.92341615,-6.4526134727499995
